Time [s],Longitude [rad],Latitude [rad],Altitude [m],V North [m/s],V East [m/s],V Down [m/s],Roll [rad],Pitch [rad],Yaw [rad]
0.0,0.609022677526057,0.5733255319879115,-14.965237,-0.113278,-1.5036,-0.015156,0.02715732316103177,-0.0013089969389956657,-1.7773734796076532
1.0025062656641603,0.609022397575245,0.5733255147091518,-14.960248,-0.096535,-1.513918,0.007412,0.025953045977155684,-0.004590215932745112,-1.7674255042970133
2.0050125313283207,0.6090221158791038,0.5733254998738532,-14.970488,-0.078404,-1.518859,0.011795,0.022654373690886402,-0.003403392041388953,-1.7576687472592216
3.007518796992481,0.6090218338338966,0.5733254887037459,-14.97616,-0.066775,-1.509207,0.002352,0.02473131550075965,-0.0014311699866353944,-1.7493783285924942
4.010025062656641,0.6090215526613542,0.573325479278968,-14.976945,-0.052753,-1.502492,0.004699,0.027960174616949156,-0.0019896753472734563,-1.7404247720764705
5.012531328320802,0.6090212735832068,0.5733254721231181,-14.987248,-0.035362,-1.510222,0.01654,0.029845130209103038,-0.0030543261909901087,-1.7314712330137392
6.015037593984962,0.6090209915379996,0.5733254675852621,-15.00188,-0.019593,-1.521881,0.010776,0.024696408915719767,-0.0013089969389956657,-1.7240010667355712
7.017543859649122,0.6090207079219961,0.5733254654908669,-14.999354,-0.009982,-1.517982,-0.013171,0.021816615649929122,0.0015882496193149187,-1.7174214547082332
8.020050125313283,0.609020425702256,0.5733254649672681,-14.977769,-0.004544,-1.502117,-0.018911,0.02823942729726825,-3.49065850397956e-05,-1.7108066917497586
9.022556390977442,0.609020145925977,0.5733254647927352,-14.968408,0.005614,-1.504536,0.006933,0.028693212902786775,-0.004485496177625281,-1.7030398544053373
10.025062656641603,0.609019865800632,0.5733254668871304,-14.982142,0.0258,-1.521096,0.016926,0.02466150233067988,-0.003752457891787797,-1.6946801810738903
11.027568922305765,0.6090195821846286,0.5733254721231181,-14.990502,0.04322,-1.51938,0.000121,0.021781709064889233,-8.726646259971105e-05,-1.6880297435855047
12.030075187969924,0.6090192997903557,0.5733254796280339,-14.985023,0.049415,-1.503851,-0.003928,0.021729349187329404,-0.0007853981633973994,-1.6827066115399707
13.032581453634084,0.6090190187923461,0.5733254885292132,-14.988314,0.053405,-1.504076,0.013597,0.02350958502436362,-0.003211405823669411,-1.6770692329626142
14.035087719298245,0.6090187386670012,0.573325498128524,-15.003877,0.067635,-1.516155,0.016366,0.02181661564992912,-0.0017627825445141188,-1.669599607736513
15.037593984962406,0.609018456447261,0.5733255098222299,-15.009744,0.083582,-1.516659,-0.004454,0.022130774915288094,0.0020420352248333717,-1.6628974910489778
16.040100250626566,0.6090181745765868,0.5733255239593968,-14.992584,0.092787,-1.499768,-0.022601,0.024748768793279596,0.0023212879051526247,-1.6573996689986104
17.042606516290725,0.6090178974183016,0.5733255387946955,-14.974202,0.094963,-1.490856,-0.007069,0.026022859147235455,-0.0023212879051524027,-1.6520935888198667
18.045112781954884,0.6090176202600164,0.5733255545026589,-14.98043,0.101855,-1.502336,0.019546,0.02438224965036078,-0.005131268000863276,-1.6457930723932155
19.047619047619047,0.6090173406582703,0.5733255721304843,-15.005327,0.12098,-1.517566,0.026472,0.02267182698340634,-0.0024260076602720115,-1.638480038107604
20.050125313283207,0.609017056518668,0.5733255925508365,-15.023818,0.135842,-1.518343,0.00858,0.01928588823453734,0.0027052603405912645,-1.6325635464762682
21.052631578947366,0.6090167732517304,0.5733256148910508,-15.017469,0.14031,-1.502265,-0.016482,0.02129301687433082,0.004642575810305027,-1.6273277856130877
22.05513784461153,0.6090164938245173,0.5733256389765946,-14.996727,0.143483,-1.48811,-0.017148,0.025865779514555962,0.0012566370614359723,-1.6217601678459337
23.05764411027569,0.6090162182370283,0.5733256621894737,-14.988646,0.148292,-1.492756,0.002292,0.024940755010998975,-0.0028099800957108734,-1.6151102539563251
24.06015037593985,0.6090159417768748,0.5733256855768856,-14.995121,0.158867,-1.50272,0.008564,0.02216568150032799,-0.002181661564992776,-1.6075010722032357
25.062656641604008,0.6090156621751287,0.5733257112332256,-14.998347,0.174167,-1.500104,0.000895,0.022741640153486113,0.0003316125578789464,-1.5992452808688669
26.065162907268167,0.6090153825733825,0.5733257402056913,-14.999577,0.190394,-1.497528,0.006607,0.024155356847601523,1.74532925198978e-05,-1.5910070650000654
