Time [s],ACC X [m/s^2],ACC Y [m/s^2],ACC Z [m/s^2],GYRO X [rad/s],GYRO Y [rad/s],GYRO Z [rad/s]
0.0,3.0198,-3.2184999999999997,-8.9478,0.282,0.0139,-0.2123
0.010000250006250157,2.9995999999999996,-3.1071999999999997,-9.0407,0.2987,0.0174,-0.21320000000000003
0.020000500012500314,2.8185000000000002,-3.0353999999999997,-8.8976,0.3189,0.0157,-0.21619999999999998
0.030000750018750473,2.8967,-3.074,-8.8202,0.334,0.0138,-0.21689999999999998
0.04000100002500063,2.9791999999999996,-3.1174,-8.8652,0.348,0.0164,-0.2184
0.050001250031250784,2.9612,-2.9565,-8.9505,0.3638,0.0199,-0.2186
0.060001500037500946,2.8382,-2.8603,-8.8839,0.38489999999999996,0.0195,-0.2205
0.0700017500437511,2.8479,-2.8461,-8.8431,0.3975,0.017499999999999998,-0.2212
0.08000200005000126,2.9631999999999996,-2.8694,-8.9072,0.4081,0.0202,-0.2221
0.09000225005625141,2.9711999999999996,-2.7233,-9.0519,0.418,0.0237,-0.22269999999999998
0.10000250006250157,2.8693,-2.6159000000000003,-8.9419,0.43160000000000004,0.0236,-0.22399999999999998
0.11000275006875172,2.7801,-2.6726,-8.7345,0.4431,0.0193,-0.22599999999999998
0.12000300007500189,2.9392,-2.6473,-8.8489,0.4537,0.021599999999999998,-0.22460000000000002
0.13000325008125205,2.9753000000000003,-2.5613,-8.9838,0.4667,0.0265,-0.22629999999999997
0.1400035000875022,2.8395,-2.3639,-8.972199999999999,0.4795,0.0265,-0.2264
0.15000375009375236,2.8053,-2.4252,-8.7745,0.4881,0.0215,-0.2291
0.1600040001000025,2.9066,-2.3024,-8.8929,0.49300000000000005,0.022,-0.2271
0.17000425010625267,2.9577,-2.158,-8.9711,0.4952,0.026,-0.22759999999999997
0.18000450011250282,2.8746,-2.0067999999999997,-8.9207,0.4965,0.0263,-0.22820000000000001
0.19000475011875298,2.8240999999999996,-2.1439,-8.7766,0.4966,0.023,-0.2291
0.20000500012500314,2.8467,-2.1534999999999997,-8.8757,0.4995,0.0242,-0.2271
0.2100052501312533,2.9524999999999997,-2.0931,-8.9542,0.5094,0.0279,-0.2284
0.22000550013750345,2.8245999999999998,-1.8981000000000001,-9.0189,0.5171,0.0289,-0.22829999999999998
0.2300057501437536,2.8191,-1.9973999999999998,-8.8044,0.5214,0.025599999999999998,-0.2301
0.24000600015000378,2.8434999999999997,-1.8623,-8.9023,0.5256000000000001,0.0262,-0.22759999999999997
0.25000625015625394,2.9259,-1.7964,-8.9779,0.5294,0.0291,-0.2285
0.2600065001625041,2.8164000000000002,-1.6556000000000002,-8.991499999999998,0.5332,0.029999999999999995,-0.22820000000000001
0.27000675016875425,2.7288,-1.7215999999999998,-8.7807,0.5357999999999999,0.0259,-0.22929999999999998
0.2800070001750044,2.8059,-1.7271999999999998,-8.7815,0.5375,0.0242,-0.22799999999999998
0.29000725018125456,2.8928,-1.6661,-8.8616,0.5395,0.0265,-0.22799999999999998
0.3000075001875047,2.8249,-1.5024,-8.943,0.5455,0.029599999999999998,-0.22690000000000002
0.31000775019375487,2.7316,-1.4932,-8.8116,0.5488,0.0264,-0.2284
0.320008000200005,2.7744,-1.463,-8.8479,0.5505,0.0241,-0.22659999999999997
