Time [s],ACC X [m/s^2],ACC Y [m/s^2],ACC Z [m/s^2],GYRO X [rad/s],GYRO Y [rad/s],GYRO Z [rad/s]
0.0,0.0103,0.5361,-9.8034,-0.00030000000000000003,-0.0036,0.018000000000000002
0.010000250006250157,0.0567,0.5129,-9.8024,-0.0007999999999999999,-0.0039,0.0179
0.020000500012500314,0.0394,0.5104,-9.8057,-0.0007999999999999999,-0.0034,0.0179
0.030000750018750473,0.0406,0.5531,-9.8066,-0.0009,-0.0033,0.0183
0.04000100002500063,0.021,0.53,-9.7979,9.999999999999999e-05,-0.0034999999999999996,0.0174
0.050001250031250784,0.014100000000000001,0.5064,-9.791,-0.00019999999999999998,-0.0036999999999999997,0.018000000000000002
0.060001500037500946,0.0406,0.5021,-9.8096,0.0,-0.0034999999999999996,0.0177
0.0700017500437511,0.0588,0.5245,-9.816999999999998,-0.00030000000000000003,-0.0031999999999999997,0.0177
0.08000200005000126,0.021,0.5488,-9.8085,-0.00019999999999999998,-0.0033,0.0179
0.09000225005625141,0.0207,0.5373,-9.79,-0.0007,-0.0038,0.017599999999999998
0.10000250006250157,0.046599999999999996,0.5202,-9.7916,-0.0017,-0.0034,0.0181
0.11000275006875172,0.055099999999999996,0.5166999999999999,-9.8205,-0.0012000000000000001,-0.0026,0.0177
0.12000300007500189,0.0288,0.5226,-9.8248,-0.001,-0.0026,0.0178
0.13000325008125205,0.0154,0.5348999999999999,-9.8026,-0.0,-0.0031,0.018000000000000002
0.1400035000875022,0.011,0.5246,-9.798399999999999,0.00030000000000000003,-0.0033,0.017599999999999998
0.15000375009375236,0.0541,0.5173,-9.799,9.999999999999999e-05,-0.0034,0.0178
0.1600040001000025,0.07039999999999999,0.5201,-9.8114,0.00019999999999999998,-0.0029,0.0173
0.17000425010625267,0.0279,0.5202,-9.8179,0.0,-0.0026999999999999997,0.0178
0.18000450011250282,-0.001,0.5337999999999999,-9.780800000000001,0.0019,-0.0033,0.017499999999999998
0.19000475011875298,0.043,0.5325,-9.7806,0.0012000000000000001,-0.0036,0.0177
0.20000500012500314,0.054799999999999995,0.4943,-9.7991,0.0015,-0.0034999999999999996,0.0172
0.2100052501312533,0.05689999999999999,0.5089,-9.814599999999999,0.0017,-0.0031,0.0174
0.22000550013750345,0.0242,0.5523,-9.7974,0.0018,-0.0026,0.0178
0.2300057501437536,0.0257,0.5298999999999999,-9.7986,0.0025,-0.0031,0.0172
0.24000600015000378,0.0341,0.5295,-9.794,0.0021,-0.003,0.0178
0.25000625015625394,0.039,0.5245,-9.818499999999998,0.0017,-0.0025,0.017499999999999998
0.2600065001625041,0.0561,0.5241,-9.8033,0.0015,-0.0023,0.017499999999999998
0.27000675016875425,0.0366,0.5407000000000001,-9.7968,0.0021999999999999997,-0.0025,0.0177
0.2800070001750044,0.017499999999999998,0.5296000000000001,-9.789399999999999,0.0024000000000000002,-0.0029,0.0172
0.29000725018125456,0.0428,0.519,-9.8082,0.0021,-0.0029,0.017599999999999998
0.3000075001875047,0.0401,0.5306,-9.8019,0.0021,-0.0028,0.0173
0.31000775019375487,0.055999999999999994,0.5446,-9.8401,0.0018,-0.0025,0.0172
0.320008000200005,0.0224,0.5522,-9.8013,0.0028,-0.0026999999999999997,0.0174
0.3300082502062552,0.024499999999999997,0.5590999999999999,-9.7875,0.0024000000000000002,-0.0031,0.017599999999999998
0.34000850021250534,0.06319999999999999,0.5321,-9.7951,0.0015,-0.003,0.0173
0.3500087502187555,0.0631,0.5173,-9.8205,0.0009,-0.0026,0.0174
0.36000900022500565,0.0291,0.5463,-9.810599999999999,0.0010999999999999998,-0.0021,0.0177
0.3700092502312558,0.0387,0.5515,-9.7983,0.002,-0.0025,0.0174
0.38000950023750596,0.0302,0.5361,-9.7897,0.0015999999999999999,-0.0025,0.017499999999999998
0.3900097502437561,0.0478,0.5093,-9.7929,0.0015999999999999999,-0.0023,0.0174
0.40001000025000627,0.06409999999999999,0.5276000000000001,-9.8078,0.0014,-0.0019,0.0174
0.4100102502562564,0.0424,0.5621,-9.814499999999999,0.0010999999999999998,-0.0017,0.0177
0.4200105002625066,0.0199,0.5451,-9.804,0.002,-0.0021,0.0171
0.43001075026875674,0.0286,0.5487,-9.7964,0.0010999999999999998,-0.0025,0.0179
0.4400110002750069,0.0496,0.5275,-9.806,0.00019999999999999998,-0.0023,0.0172
0.45001125028125705,0.0647,0.5395,-9.8209,-0.00030000000000000003,-0.0021,0.0174
0.4600115002875072,0.0289,0.5601,-9.7928,0.0005,-0.002,0.017599999999999998
0.47001175029375736,0.0265,0.5460999999999999,-9.7911,0.0007999999999999999,-0.0023,0.0173
0.48001200030000757,0.057999999999999996,0.532,-9.7928,0.00019999999999999998,-0.0023,0.0177
0.4900122503062577,0.0438,0.5406,-9.8078,0.00019999999999999998,-0.0015999999999999999,0.017599999999999998
0.5000125003125079,0.036699999999999997,0.5525,-9.8111,-0.0005,-0.0015999999999999999,0.017499999999999998
0.510012750318758,0.039599999999999996,0.5573,-9.8104,0.00019999999999999998,-0.0018,0.0178
0.5200130003250082,0.0182,0.5579,-9.789200000000001,-0.0007,-0.0019,0.017499999999999998
0.5300132503312583,0.0673,0.5236,-9.7955,-0.0014,-0.002,0.017499999999999998
0.5400135003375085,0.07529999999999999,0.5314,-9.8156,-0.0015,-0.0018,0.017499999999999998
0.5500137503437587,0.02,0.5519,-9.7942,-0.001,-0.0010999999999999998,0.0178
0.5600140003500088,0.025799999999999997,0.5556,-9.7905,9.999999999999999e-05,-0.0015,0.0177
0.570014250356259,0.0181,0.5486,-9.7782,-0.0007,-0.0017,0.0179
0.5800145003625091,0.059000000000000004,0.5264,-9.800799999999999,-0.001,-0.0018,0.0178
0.5900147503687593,0.0684,0.5365,-9.8177,-0.0015999999999999999,-0.0014,0.017499999999999998
0.6000150003750094,0.0332,0.5424,-9.8084,-0.0015,-0.0014,0.0179
0.6100152503812596,0.0378,0.5642,-9.789299999999999,-0.00039999999999999996,-0.0019,0.0174
0.6200155003875097,0.028999999999999998,0.5349999999999999,-9.786499999999998,-0.0013,-0.0019,0.0177
0.6300157503937599,0.0478,0.5286,-9.7854,-0.0010999999999999998,-0.0015999999999999999,0.0179
0.64001600040001,0.0689,0.5366,-9.7995,-0.0013,-0.0010999999999999998,0.017499999999999998
0.6500162504062602,0.0382,0.5526,-9.793899999999999,-0.0006000000000000001,-0.001,0.0182
0.6600165004125104,0.0239,0.5497,-9.79,-0.0,-0.0010999999999999998,0.0177
0.6700167504187605,0.052700000000000004,0.5507,-9.7985,-0.0009,-0.0014,0.0182
0.6800170004250107,0.0648,0.5329999999999999,-9.8109,-0.0018,-0.0014,0.017499999999999998
0.6900172504312608,0.0234,0.5336,-9.8013,-0.0013,-0.001,0.0178
0.700017500437511,0.0383,0.5506,-9.784099999999999,-0.0007999999999999999,-0.0012000000000000001,0.018000000000000002
0.7100177504437611,0.023299999999999998,0.5474,-9.7758,-0.0009,-0.0014,0.0177
0.7200180004500113,0.0581,0.526,-9.7959,-0.0013,-0.0015,0.0179
0.7300182504562615,0.062,0.5434,-9.797500000000001,-0.0015,-0.0010999999999999998,0.0177
0.7400185004625116,0.0555,0.5571999999999999,-9.819899999999999,-0.003,-0.0007999999999999999,0.018000000000000002
0.7500187504687618,0.0243,0.5638,-9.789200000000001,-0.0018,-0.0013,0.0178
0.7600190004750119,0.0112,0.5425,-9.7775,-0.0031999999999999997,-0.0014,0.018000000000000002
0.7700192504812621,0.0687,0.5261,-9.7915,-0.0036,-0.0013,0.0179
0.7800195004875122,0.0709,0.5346,-9.803,-0.0042,-0.0006000000000000001,0.0177
0.7900197504937624,0.025300000000000003,0.536,-9.7981,-0.0045000000000000005,-0.00039999999999999996,0.0182
0.8000200005000125,0.027999999999999997,0.5443,-9.7873,-0.0026,-0.001,0.0178
0.8100202505062627,0.0446,0.5433,-9.7666,-0.0036,-0.0010999999999999998,0.018000000000000002
