Time [s],Longitude [rad],Latitude [rad],Altitude [m],V North [m/s],V East [m/s],V Down [m/s],Roll [rad],Pitch [rad],Yaw [rad]
0.0,0.5734710303138063,0.6095032195526074,-12.607079,-0.331027,2.046348,-0.040323,-0.004572762640225144,-0.0170518667919846,1.812192833091525
1.0025062656641603,0.5734709762085997,0.6095036017797136,-12.574652,-0.328298,2.038827,-0.025974,6.981317007977319e-05,-0.017592918860102842,1.8126117470185885
2.0050125313283207,0.5734709234996562,0.6095039847049514,-12.555842,-0.327866,2.035723,-0.018176,0.0004886921905584122,-0.015865042900628457,1.8129607605091098
3.007518796992481,0.5734708716633774,0.6095043648376626,-12.53675,-0.330831,2.036161,-0.023101,-0.0014311699866353504,-0.013631021458075715,1.8136240205314529
4.010025062656641,0.5734708191289669,0.6095047447958407,-12.509441,-0.336403,2.03812,-0.031836,-0.006318091892219472,-0.012636183784438945,1.8143570588172901
5.012531328320802,0.5734707643256284,0.6095051261502823,-12.476822,-0.342661,2.037218,-0.031616,-6.981317007977319e-05,-0.012479104151759455,1.8148457510078486
6.015037593984962,0.5734707098713557,0.609505509599119,-12.449796,-0.338762,2.034072,-0.023304,5.235987755982989e-05,-0.012182398178920419,1.8139032557584793
7.017543859649122,0.5734706550680172,0.6095058909535606,-12.431689,-0.33404,2.03223,-0.015782,-0.0024609142453120045,-0.009843656981248018,1.8124196037212363
8.020050125313283,0.5734706007882775,0.6095062726570679,-12.41515,-0.335107,2.03572,-0.021343,-0.00312413936106985,-0.0072954762733362976,1.81132011610565
9.022556390977442,0.5734705473812024,0.6095066555823058,-12.3873,-0.340758,2.043292,-0.035292,-0.005166174585903215,-0.0055152404363020815,1.8116865654353986
10.025062656641603,0.5734704924033309,0.6095070392056755,-12.350689,-0.342438,2.050411,-0.034776,-0.0027576202181510408,-0.005131268000863329,1.8118088082962085
11.027568922305765,0.5734704370763937,0.609507425097973,-12.32618,-0.335882,2.050288,-0.015082,-0.0007853981633974482,-0.005689773361501515,1.8106918848413946
12.030075187969924,0.5734703840183845,0.6095078104666719,-12.324474,-0.32438,2.039979,0.006326,0.000296705972839036,-0.00476474885794452,1.8095748217602408
13.032581453634084,0.5734703316585069,0.609508193042844,-12.335255,-0.319609,2.024148,0.010078,0.0006806784082777885,-0.0010821041362364843,1.8094876076575186
14.035087719298245,0.5734702808694255,0.6095085721283574,-12.340972,-0.32495,2.019199,-0.000859,0.002775073510670984,0.004031710572106902,1.8107091985075745
15.037593984962406,0.5734702271132845,0.6095089515629368,-12.333146,-0.336221,2.030843,-0.013857,0.004084070449666731,0.007033676885537149,1.8120705902307153
16.040100250626566,0.573470172659012,0.6095093332664442,-12.313905,-0.338745,2.053602,-0.020775,-0.0025132741228718345,0.0064053583548191895,1.811547026361702
17.042606516290725,0.5734701171575418,0.6095097217767358,-12.293899,-0.336066,2.06627,-0.017361,-0.007120943348136864,0.003979350694547071,1.8109186554711065
18.045112781954884,0.5734700618306046,0.609510110810626,-12.284221,-0.330952,2.056093,-0.002094,-0.0026878070480712674,0.0024609142453120045,1.8104473991197754
19.047619047619047,0.5734700084235294,0.6095104967029237,-12.293677,-0.325425,2.034297,0.017537,0.0019373154697137059,0.003682644721708035,1.8105173170096103
20.050125313283207,0.5734699564127177,0.609510876137503,-12.31948,-0.32146,2.018663,0.028344,0.0027052603405912107,0.007452555906015787,1.8112154661637005
21.052631578947366,0.5734699057981694,0.6095112513832921,-12.34624,-0.32494,2.018606,0.020642,0.003560471674068432,0.011815879036001611,1.8124720683185513
22.05513784461153,0.5734698525656271,0.6095116299452069,-12.355183,-0.335467,2.034732,-0.00239,-0.003193952531149623,0.013491395117916168,1.8131178925016669
23.05764411027569,0.5734697982858874,0.6095120135685765,-12.342863,-0.344993,2.0556,-0.017722,-0.0024260076602721182,0.011763519158441782,1.8126290606847681
24.06015037593985,0.5734697419117526,0.6095124020788679,-12.327005,-0.345216,2.06679,-0.010622,-0.008045967851693859,0.007609635538695277,1.8114074698347122
25.062656641604008,0.5734696851885519,0.6095127905891594,-12.328969,-0.340298,2.057584,0.013329,-0.0029321531433504737,0.0036302848441482054,1.809766825431253
26.065162907268167,0.5734696303852134,0.6095131763069241,-12.354067,-0.328944,2.036934,0.03191,0.0023911010752322315,0.002129301687433082,1.8088068943426558
27.06766917293233,0.5734695780253357,0.6095135559160365,-12.389201,-0.320025,2.017984,0.031658,0.003682644721708035,0.0025830872929516074,1.8090163513061877
28.07017543859649,0.573469528632518,0.6095139318599574,-12.41521,-0.322552,2.014161,0.015161,0.0032812189937493396,0.003926990816987242,1.8101332747610015
29.07268170426065,0.5734694764471733,0.60951430850201,-12.418364,-0.33331,2.029411,-0.008906,0.0007853981633974482,0.003944444109507185,1.8106045311123324
30.075187969924812,0.573469421120236,0.6095146912527148,-12.397685,-0.342617,2.0505,-0.029948,0.0006981317007977319,0.00034906585039886593,1.810726773973142
31.07769423558897,0.5734693638734366,0.6095150802866053,-12.365932,-0.343552,2.06593,-0.0331,-0.004782202150464463,-0.005462880558742251,1.8101683035190888
32.08020050125313,0.5734693066266372,0.6095154696695614,-12.339431,-0.338533,2.065512,-0.021461,-0.007539822368615503,-0.011641346110802179,1.8098540569872674
33.08270676691729,0.5734692526959632,0.609515857656254,-12.328309,-0.327585,2.048879,-0.006179,0.002548180707911721,-0.015812683023068628,1.8089814621744402
34.08521303258145,0.5734691999870198,0.6095162418032224,-12.33103,-0.31697,2.026751,0.003431,-0.0010995574287564276,-0.016720254234105676,1.8087369939061135
