Time [s],DVL X [m/s],DVL Y [m/s],DVL Z [m/s]
0.0,2.07406201191809,-0.15197709278812724,0.004509894893752583
1.0025062656641603,2.0676128913598726,-0.15422433034780197,0.017854933386614227
2.0050125313283207,2.065401052326734,-0.15642734714022363,0.002494765578162508
3.007518796992481,2.0799347959011967,-0.16350227445441273,-0.008829243041169565
4.010025062656641,2.0732341825025764,-0.14981524333098362,-0.010856676174103096
5.012531328320802,2.075396593857955,-0.14471510344490782,0.0004048650735498758
6.015037593984962,2.068986988453367,-0.15420971208381928,0.003504641735082995
7.017543859649122,2.0659405074241652,-0.14555371878146756,-0.008781292266382
8.020050125313283,2.0796422176697797,-0.1446686900537519,-0.022152329305308208
9.022556390977442,2.0890983909982506,-0.1510783503936302,-0.031407343422493815
10.025062656641603,2.09555272936294,-0.1386801956166157,-0.011967913070775832
11.027568922305765,2.0827929671269385,-0.15766499223485667,0.007552510055907447
12.030075187969924,2.0703938185378608,-0.14984295638236456,0.010670203175554756
13.032581453634084,2.046485987852214,-0.15665566108284795,-0.012802908155720591
14.035087719298245,2.066633268059373,-0.14917118661068843,-0.025176045030814186
15.037593984962406,2.080968166836389,-0.13885903119785623,-0.03445399231425467
16.040100250626566,2.1013944444126764,-0.14875606204143627,-0.028381347844364708
17.042606516290725,2.094941190225857,-0.15100568699592745,-0.01913432243267552
18.045112781954884,2.069044032873646,-0.16145407326064729,-0.0005916430540621553
19.047619047619047,2.0602880081300006,-0.15286294311517862,0.008660138964138014
20.050125313283207,2.050252053155899,-0.16457750318748993,-0.0005198880548864138
21.052631578947366,2.0637827502552555,-0.15210322999944842,-0.02209047363886164
22.05513784461153,2.0795612280735716,-0.14322345025148422,-0.03752152465182026
23.05764411027569,2.103451442912073,-0.13931351981413767,-0.0314646862071071
24.06015037593985,2.0999564477224832,-0.1415231250048608,-0.004811709740568326
25.062656641604008,2.0777813316481346,-0.15699968710838946,0.018841321725710774
26.065162907268167,2.0566916367837718,-0.1478296121988395,0.029164494575242898
27.06766917293233,2.054516952011614,-0.1514832714342037,0.013804579004720288
28.07017543859649,2.065921365994411,-0.1426562620396415,-0.006731989205604012
29.07268170426065,2.076635043384648,-0.13456167353898774,-0.021119708857550445
30.075187969924812,2.0999649392187423,-0.14587456692863743,-0.01915466724864491
31.07769423558897,2.116602982510575,-0.13770172070333547,-0.0007775285704758
32.08020050125313,2.098014251864577,-0.1524098240409267,0.019788740079458435
33.08270676691729,2.0728377895660923,-0.1621263980883104,0.037304494671102216
34.08521303258145,2.043916317363471,-0.16826891474211933,0.03434126724299336
35.08771929824561,2.042091267160755,-0.14221117305694078,0.016922979984307997
36.09022556390977,2.0579287165127393,-0.1420274968379111,-0.008752014350061075
37.092731829573935,2.0839401448207346,-0.14316899083108064,-0.028316996891367283
38.095238095238095,2.1078315206972085,-0.14070893555306394,-0.026357799923692908
39.097744360902254,2.1073828068402296,-0.15882350598836917,-0.008934081640303338
40.100250626566414,2.0850304953627528,-0.1598113500590711,0.013691691555453385
41.10275689223057,2.0575645525761823,-0.16303575353935632,0.023017270360071958
42.10526315789473,2.0420110096841433,-0.1422144135498724,0.0005301663991831587
43.10776942355889,2.0614030703630775,-0.13401576783516758,-0.015939343249536938
44.11027568922306,2.088142517300676,-0.13297547295769138,-0.03243364114424137
45.11278195488722,2.095587428598217,-0.14882481888605015,-0.0283584169277145
46.11528822055138,2.0843827061649334,-0.17358596650028763,-0.0016712476507192136
47.11779448621554,2.077144911666851,-0.16932101669547028,0.015773034448751614
48.1203007518797,2.050196100576352,-0.1573261148809944,0.01587147869524348
49.122807017543856,2.0426911036918844,-0.14292944049360412,-0.00459524310741944
50.125313283208015,2.075843418324987,-0.13529312184555878,-0.02726356783540233
51.127819548872175,2.107673799678596,-0.13201395577285716,-0.028408571656988364
52.130325814536334,2.102178618157778,-0.15091232895741252,-0.007891576895802143
53.1328320802005,2.086265390090494,-0.14820152115053065,0.006511839695852747
54.13533834586466,2.0676634019312763,-0.16580814730778473,0.01888088383365877
55.13784461152882,2.050011890088334,-0.1471822414409785,0.011770400284747065
56.14035087719298,2.0476028360022194,-0.13054851230414935,0.00460293947824231
57.14285714285714,2.0728492218815955,-0.12517755034423717,-0.007787866696289643
58.1453634085213,2.077872258044964,-0.12729308427851282,-0.022149351051133467
59.14786967418546,2.0895261696076406,-0.13729756246697386,-0.033460700328116814
60.150375939849624,2.0859669307387496,-0.14096081302218896,-0.027299234833294137
61.152882205513784,2.086834038232282,-0.14456603487777525,0.0013856737941821337
62.15538847117794,2.057291039689099,-0.1528821247347769,0.02301355560372967
63.1578947368421,2.0511587330284193,-0.12832280842085306,0.01790701477729799
64.16040100250626,2.053072999212616,-0.11598747761749671,-0.006691721530647011
65.16290726817043,2.0573390721351967,-0.11738838435519626,-0.02617157951605065
66.16541353383458,2.089945193500011,-0.1264147953240544,-0.0385852621914002
67.16791979949875,2.0909248256727095,-0.144503592117499,-0.013996889321857067
68.1704260651629,2.0823493525651995,-0.15039692622883613,0.002427181124732047
69.17293233082707,2.075181659018426,-0.15337665822957092,0.016797136567367796
70.17543859649122,2.0510227881314558,-0.13700567155683235,0.004590781385424718
71.17794486215539,2.0551926583561317,-0.12971464375225336,-0.014891064981442536
72.18045112781954,2.071006679237968,-0.12517807282068333,-0.022122016490868788
73.1829573934837,2.0651713686626327,-0.12234994468407354,-0.022100762496185228
74.18546365914787,2.069632110752075,-0.1324358214073295,-0.019041844266686325
75.18796992481202,2.070544257644936,-0.14908109253874105,-0.011869731885550489
76.19047619047619,2.058266266815319,-0.15284393355226464,-0.003628325288689746
77.19298245614034,2.063711410890312,-0.12669814231717308,-0.0005829232309023612
78.19548872180451,2.060772198452485,-0.1252831525990012,-0.0015962224674511557
79.19799498746866,2.056990784602406,-0.11446406804218197,-0.006706917101923336
80.20050125313283,2.0635736256140365,-0.12090389977233766,-0.006730014782950594
81.203007518797,2.0744686583734917,-0.12583966188565787,-0.0036967690739600147
82.20551378446115,2.070325512487116,-0.14037255629055365,0.005540862244746717
83.20802005012531,2.0740694480627693,-0.14974194045865022,0.009626298783965481
84.21052631578947,2.0631707383251063,-0.14625120468630323,0.011715494519610953
85.21303258145363,2.065919700530344,-0.1346280122644674,0.011701977154722437
86.21553884711778,2.075221403694865,-0.12509977527014954,0.013712314942074326
