Time [s],ACC X [m/s^2],ACC Y [m/s^2],ACC Z [m/s^2],GYRO X [rad/s],GYRO Y [rad/s],GYRO Z [rad/s]
0.0,0.0169,0.09829999999999998,-9.863199999999999,-0.0337,0.0012000000000000001,-0.0887
0.010000250006250157,-0.0031999999999999997,0.0944,-9.847499999999998,-0.0341,-0.00039999999999999996,-0.089
0.020000500012500314,-0.0239,0.021599999999999998,-9.7141,-0.0327,-0.0013,-0.0891
0.030000750018750473,0.0457,0.015799999999999998,-9.8249,-0.0326,0.0007999999999999999,-0.0888
0.04000100002500063,0.0199,0.029799999999999997,-9.8652,-0.031799999999999995,0.0023,-0.08850000000000001
0.050001250031250784,-0.0164,0.0643,-9.8769,-0.0294,0.00039999999999999996,-0.0892
0.060001500037500946,-0.024399999999999998,0.0278,-9.7408,-0.0279,-0.0015,-0.0895
0.0700017500437511,0.027399999999999997,0.0112,-9.7994,-0.0268,-0.0005,-0.0892
0.08000200005000126,0.0417,0.0458,-9.8628,-0.0263,0.0018,-0.0893
0.09000225005625141,-0.0436,0.0649,-9.859399999999999,-0.026099999999999998,0.0006000000000000001,-0.0892
0.10000250006250157,-0.006,0.039,-9.7576,-0.025300000000000003,-0.0012000000000000001,-0.08940000000000001
0.11000275006875172,0.0505,0.012799999999999999,-9.8225,-0.025,-0.0005,-0.0899
0.12000300007500189,0.0181,0.0046,-9.8917,-0.024499999999999997,0.0015999999999999999,-0.0895
0.13000325008125205,-0.053799999999999994,0.0449,-9.8207,-0.0225,0.0006000000000000001,-0.0899
0.1400035000875022,0.0377,0.0604,-9.7632,-0.0219,-0.0010999999999999998,-0.08940000000000001
0.15000375009375236,-0.0057,0.030699999999999998,-9.776,-0.0218,-0.001,-0.0902
0.1600040001000025,0.0349,0.0275,-9.883799999999999,-0.0231,0.0013,-0.0896
0.17000425010625267,-0.0445,0.0409,-9.8365,-0.021699999999999997,0.0007999999999999999,-0.09
0.18000450011250282,0.0171,0.0555,-9.7863,-0.0212,-0.001,-0.0896
0.19000475011875298,0.011,-0.0012000000000000001,-9.7714,-0.0201,-0.0012000000000000001,-0.0903
0.20000500012500314,0.0165,0.0073999999999999995,-9.8877,-0.0199,0.0012000000000000001,-0.0899
0.2100052501312533,-0.0076,0.0518,-9.8218,-0.0194,0.0007999999999999999,-0.0901
0.22000550013750345,0.0029,0.08099999999999999,-9.8068,-0.0194,-0.0009,-0.09
0.2300057501437536,-0.0185,0.0078,-9.717,-0.0184,-0.0015,-0.0904
0.24000600015000378,0.036000000000000004,-0.0103,-9.8846,-0.019200000000000002,0.0009,-0.09
0.25000625015625394,-0.0184,0.015300000000000001,-9.8401,-0.0177,0.0009,-0.0901
0.2600065001625041,0.0078,0.0498,-9.8455,-0.017499999999999998,-0.0007,-0.0906
0.27000675016875425,-0.015300000000000001,-0.008,-9.749099999999999,-0.0157,-0.0014,-0.0905
0.2800070001750044,0.0157,-0.0058,-9.8547,-0.016,0.00030000000000000003,-0.0903
0.29000725018125456,0.0062,0.0438,-9.8422,-0.0151,0.0009,-0.0899
0.3000075001875047,-0.0089,0.0805,-9.848700000000001,-0.0146,-0.0010999999999999998,-0.0905
0.31000775019375487,-0.014999999999999998,0.0018,-9.7346,-0.0138,-0.0019,-0.0909
0.320008000200005,0.025,-0.0439,-9.814,-0.0139,-0.00039999999999999996,-0.0903
0.3300082502062552,0.034,0.0111,-9.8709,-0.012799999999999999,0.0015999999999999999,-0.0901
