Time [s],Longitude [rad],Latitude [rad],Altitude [m],V North [m/s],V East [m/s],V Down [m/s],Roll [rad],Pitch [rad],Yaw [rad]
0.0,0.6089844335224215,0.573337071406794,-19.859909,-1.929191,-0.641182,0.006672,-0.0049567350756638965,-0.005969026041820591,-2.938959909979959
1.0025062656641603,0.6089843305479956,0.573336758469259,-19.867016,-1.989434,-0.476583,0.004822,-0.014067353771074298,-0.00753982236861539,-3.009610925367152
2.0050125313283207,0.6089842589894964,0.5733364362814791,-19.873699,-2.037641,-0.309663,0.009325,-0.00815068760681352,-0.009058258817850495,-3.072093468242454
3.007518796992481,0.6089842186723905,0.573336107635981,-19.887194,-2.07378,-0.160386,0.017127,-0.01075122819228507,-0.008726646259971549,-3.124034693674608
4.010025062656641,0.6089842057569541,0.5733357737544951,-19.911047,-2.102422,-0.038982,0.025785,-0.01101302758008422,-0.006981317007977328,3.1200902844716856
5.012531328320802,0.6089842134364029,0.573335435509686,-19.93936,-2.124815,0.04721,0.025236,-0.01033234917180643,-0.004136430327226437,3.093107406969391
6.015037593984962,0.6089842350784855,0.5733350942978173,-19.961788,-2.144152,0.106313,0.0149,-0.010803588069844898,-0.002094395102393065,3.0766141851643845
7.017543859649122,0.6089842652726816,0.5733347508170205,-19.971588,-2.162604,0.146749,0.002068,-0.008360127117052836,-0.0018500490071138298,3.069458265418038
8.020050125313283,0.6089842989575361,0.5733344047182298,-19.971121,-2.182909,0.171055,-0.004726,-0.011484266478122687,-0.002670353755551247,3.0696153974105944
9.022556390977442,0.6089843356094504,0.5733340551287807,-19.96789,-2.206749,0.174899,-0.004531,-0.0038920842319473546,-0.004310963252425859,3.0775215294826186
10.025062656641603,0.6089843715632329,0.573333702048673,-19.966045,-2.227158,0.161244,-0.002442,-0.004817108735504351,-0.0058293997016609644,3.090751037946273
11.027568922305765,0.6089844047244888,0.5733333451288409,-19.969362,-2.239458,0.138572,0.006496,-0.008674286382411816,-0.006911503837897515,3.10630204375459
12.030075187969924,0.6089844305553618,0.5733329868127455,-19.985052,-2.242814,0.101236,0.022089,-0.013124875974997358,-0.006091199089460098,3.1234759614211667
13.032581453634084,0.608984446437858,0.5733326373978292,-20.015512,-2.088961,0.007983,0.040297,-0.00923279174305,-0.0001570796326795243,-3.042789651900857
14.035087719298245,0.6089844106586082,0.5733323295217492,-20.019623,-1.775735,-0.455404,-0.037497,0.02696533694331239,0.026825710603152864,-2.7472354916483823
15.037593984962406,0.6089843115239069,0.5733320764490076,-19.965492,-1.441507,-0.874935,-0.061752,0.0645771823237902,0.010000736613927641,-2.484388941204621
16.040100250626566,0.6089841607274594,0.5733318924913045,-19.909838,-1.094613,-1.146108,-0.053509,0.01876228945893904,0.008325220532013011,-2.2565888115804165
17.042606516290725,0.608983923537214,0.5733317594972155,-19.86515,-0.774255,-1.34793,-0.03217,0.09370672753957557,-0.0005061454830783685,-2.0549853758969463
18.045112781954884,0.6089836542329105,0.5733316704854237,-19.861099,-0.471191,-1.505276,0.011289,0.013578661580515884,-0.0022514747350725894,-1.874361530860733
19.047619047619047,0.6089833575269377,0.5733316235360667,-19.875912,-0.183405,-1.641513,0.009348,0.04883431247080134,0.004153883619746557,-1.7093925561766243
20.050125313283207,0.6089830360372894,0.5733316207435399,-19.878002,0.09604,-1.732396,-0.01027,0.04944517770899935,0.0034557519189488684,-1.5591029175125073
21.052631578947366,0.6089827016322048,0.5733316579190529,-19.864986,0.366685,-1.774474,-0.018758,0.0277332818141899,0.0027750735106710778,-1.4222862083828212
22.05513784461153,0.6089823612930007,0.5733317361098035,-19.85161,0.616441,-1.790502,-0.007875,0.04143411644234538,-0.0001570796326795243,-1.303341984952823
23.05764411027569,0.6089820195575331,0.5733318507779354,-19.855021,0.835383,-1.807341,0.010664,0.03787364476827695,-0.0016057029118348165,-1.210804593105499
24.06015037593985,0.6089816746804729,0.5733319987818559,-19.873007,1.018309,-1.834246,0.019332,0.028379053637427792,-0.0007679448708775016,-1.1470298782651904
25.062656641604008,0.6089813245674248,0.5733321764563737,-19.88909,1.166824,-1.866466,0.010532,0.01907644872429802,0.0014311699866353944,-1.1129089182815044
26.065162907268167,0.6089809669494611,0.5733323743767109,-19.892498,1.266672,-1.905228,-0.002418,0.01898918226169831,0.0044505895925857075,-1.111548050157139
27.06766917293233,0.6089806014775159,0.5733325839907542,-19.884348,1.296257,-1.964116,-0.007797,0.011955505376161158,0.004310963252426081,-1.1450932260205928
28.07017543859649,0.6089802251845291,0.573332792208534,-19.880373,1.248549,-2.045764,0.000876,0.0024958208303518916,0.0026354471705114513,-1.207471380753333
29.07268170426065,0.6089798359761059,0.5733329885580748,-19.885546,1.133686,-2.14182,0.006875,-0.0074176493209759,0.0005061454830783685,-1.2917881321974234
30.075187969924812,0.6089794310597194,0.5733331616947365,-19.890495,0.974678,-2.229052,-0.004163,-0.008045967851693859,0.0004886921905584707,-1.3865593709543762
31.07769423558897,0.6089790127042978,0.573333305160801,-19.880943,0.782552,-2.285249,-0.016873,-0.014538592669112765,-0.0012391837689158525,-1.4862526825480464
32.08020050125313,0.6089785859712956,0.5733334133712147,-19.86989,0.56663,-2.314753,-0.003943,-0.019128808601857852,-0.006056292504420302,-1.5836418104632346
33.08270676691729,0.6089781566202996,0.5733334858023786,-19.878511,0.349289,-2.337136,0.015315,-0.008831366015091309,-0.007714355293814812,-1.6716939155724442
34.08521303258145,0.608977721858783,0.5733335231524246,-19.898788,0.154562,-2.355519,0.01605,-0.011187560505283654,-0.005864306286700982,-1.7443870185443482
35.08771929824561,0.6089772846538053,0.5733335299592086,-19.910385,-0.008556,-2.357424,0.004209,-0.009983283321407565,-0.004031710572106828,-1.8003245941779638
36.09022556390977,0.6089768481469594,0.5733335123313832,-19.916616,-0.138979,-2.351917,0.007683,-0.011501719770642635,-0.003560471674068477,-1.8390357700943947
37.092731829573935,0.608976410418383,0.5733334763776007,-19.929974,-0.23351,-2.36121,0.013353,-0.01127482696788337,-0.002583087292951536,-1.86087022300928
38.095238095238095,0.6089759683264835,0.5733334271593158,-19.942638,-0.289486,-2.380352,0.004457,-0.009721483933608414,-0.0014311699866353944,-1.8655304964582
39.097744360902254,0.608975521347662,0.5733333709597138,-19.942451,-0.305034,-2.399598,-0.006532,-0.007871434926494428,-0.0019896753472734563,-1.8572225023259041
40.100250626566414,0.6089750705291163,0.5733333152837108,-19.93885,-0.292011,-2.421244,0.000449,-0.0038222710618675813,-0.00548033385126212,-1.8376397335856025
41.10275689223057,0.6089746143000497,0.5733332639710307,-19.947092,-0.253688,-2.456861,0.012866,-0.003560471674068433,-0.006841690667817701,-1.8101681638927483
42.10526315789473,0.6089741596417797,0.5733332208613983,-19.9545,-0.173104,-2.352399,0.015002,-0.0633729051399141,-0.014067353771074265,-1.7306685560907475
43.10776942355889,0.6089737377956994,0.5733332149272787,-19.955349,0.213508,-2.144446,-0.048194,0.010070549784007279,0.024452062820440545,-1.4684675505774218
44.11027568922306,0.6089733627244431,0.5733332782827305,-19.891245,0.693372,-1.866998,-0.055885,0.1619316480000339,-0.0058293997016609644,-1.1751651094061144
45.11278195488722,0.6089730604334167,0.5733333821298211,-19.867714,1.107072,-1.611277,0.00852,0.08066911802717791,-0.025150194521238234,-0.9471553657387457
46.11528822055138,0.6089727883365864,0.573333564342195,-19.88772,1.3882,-1.521234,0.028484,0.09902998175815825,-0.01764527873766264,-0.8589291116767719
47.11779448621554,0.6089725179850852,0.5733337971691171,-19.904839,1.553047,-1.522809,0.007014,-0.005602506898901799,-0.003560471674068477,-0.8391018746681438
48.1203007518797,0.6089722486807816,0.5733340701386122,-19.892494,1.625238,-1.499059,-0.027709,-0.006911503837897546,0.006178465552060031,-0.8332897886326622
