Time [s],ACC X [m/s^2],ACC Y [m/s^2],ACC Z [m/s^2],GYRO X [rad/s],GYRO Y [rad/s],GYRO Z [rad/s]
0.0,-0.002,0.23600000000000002,-9.7788,-0.0026,0.0014,0.0125
0.010000250006250157,0.0026,0.23509999999999998,-9.7782,-0.003,0.0015,0.0125
0.020000500012500314,-0.006,0.24209999999999998,-9.778,-0.0031999999999999997,0.0014,0.0125
0.030000750018750473,-0.0029,0.2519,-9.782,-0.0034999999999999996,0.0014,0.0124
0.04000100002500063,-0.0059,0.2477,-9.7805,-0.0043,0.0015,0.0124
0.050001250031250784,-0.0098,0.23540000000000003,-9.7729,-0.0045000000000000005,0.0015,0.0124
0.060001500037500946,-0.0036999999999999997,0.242,-9.7747,-0.0045000000000000005,0.0014,0.0125
0.0700017500437511,0.0036,0.244,-9.7816,-0.004699999999999999,0.0015,0.0123
0.08000200005000126,-0.0077,0.22690000000000002,-9.7751,-0.005,0.0015,0.0124
0.09000225005625141,0.0041,0.2319,-9.786200000000001,-0.0049,0.0015,0.0124
0.10000250006250157,-0.0097,0.2486,-9.777,-0.0049,0.0012000000000000001,0.0124
0.11000275006875172,-0.0039,0.2426,-9.7746,-0.005399999999999999,0.0010999999999999998,0.0123
0.12000300007500189,-0.0117,0.22190000000000001,-9.771199999999999,-0.0053,0.0010999999999999998,0.0123
0.13000325008125205,-0.0013,0.2265,-9.7708,-0.0050999999999999995,0.0010999999999999998,0.0123
0.1400035000875022,-0.003,0.2297,-9.7653,-0.0048000000000000004,0.001,0.0123
0.15000375009375236,0.0017,0.2211,-9.773299999999999,-0.004699999999999999,0.0010999999999999998,0.0123
0.1600040001000025,-0.0087,0.2173,-9.77,-0.0036,0.001,0.0123
0.17000425010625267,0.0038,0.23609999999999998,-9.777199999999999,-0.0034,0.001,0.0124
0.18000450011250282,-0.0084,0.24710000000000001,-9.7732,-0.0028,0.001,0.0123
0.19000475011875298,-0.0112,0.23029999999999998,-9.7587,-0.003,0.0007999999999999999,0.0123
0.20000500012500314,-0.0056,0.21710000000000002,-9.7648,-0.0025,0.0009,0.0123
0.2100052501312533,-0.0026,0.22769999999999999,-9.7759,-0.0026,0.0012000000000000001,0.012199999999999999
0.22000550013750345,-0.0043,0.2281,-9.7783,-0.0023,0.001,0.0121
0.2300057501437536,-0.0036999999999999997,0.21989999999999998,-9.7822,-0.0025,0.0009,0.0121
0.24000600015000378,0.0017,0.2285,-9.7875,-0.0024000000000000002,0.0007999999999999999,0.012199999999999999
0.25000625015625394,-0.005399999999999999,0.2533,-9.780899999999999,-0.0021999999999999997,0.0007,0.0123
0.2600065001625041,-0.0109,0.247,-9.7748,-0.0024000000000000002,0.0006000000000000001,0.012199999999999999
0.27000675016875425,-0.0101,0.2294,-9.7682,-0.0026999999999999997,0.00039999999999999996,0.0123
0.2800070001750044,-0.0036999999999999997,0.22499999999999998,-9.7731,-0.0029,0.0005,0.012199999999999999
0.29000725018125456,-0.0063,0.2304,-9.7776,-0.0029,0.0005,0.012199999999999999
0.3000075001875047,0.0021,0.2287,-9.783999999999999,-0.0029,0.0005,0.012
0.31000775019375487,-0.0029,0.2222,-9.7814,-0.0028,0.0005,0.0121
0.320008000200005,0.0005,0.2274,-9.7861,-0.0028,0.0005,0.0121
0.3300082502062552,-0.0066,0.2511,-9.775599999999999,-0.0026,0.0005,0.012199999999999999
0.34000850021250534,-0.0063999999999999994,0.2441,-9.7763,-0.003,0.0005,0.0121
