Time [s],ACC X [m/s^2],ACC Y [m/s^2],ACC Z [m/s^2],GYRO X [rad/s],GYRO Y [rad/s],GYRO Z [rad/s]
0.0,0.0073999999999999995,0.4607,-9.7593,0.00030000000000000003,0.0015,0.0117
0.010000250006250157,-0.0015999999999999999,0.471,-9.768699999999999,0.00030000000000000003,0.0021,0.0118
0.020000500012500314,0.0171,0.4713,-9.794500000000001,0.0006000000000000001,0.0026999999999999997,0.0121
0.030000750018750473,-0.034,0.4755,-9.7806,0.0013,0.0021999999999999997,0.0118
0.04000100002500063,-0.015899999999999997,0.473,-9.7743,-0.0,0.0015,0.0118
0.050001250031250784,-0.0013,0.45459999999999995,-9.7653,-0.00039999999999999996,0.0012000000000000001,0.0116
0.060001500037500946,0.0299,0.4535,-9.7801,-9.999999999999999e-05,0.0018,0.0115
0.0700017500437511,-0.0131,0.44749999999999995,-9.774,0.0007999999999999999,0.0021999999999999997,0.0119
0.08000200005000126,-0.029500000000000002,0.4733,-9.7561,0.0017,0.0017,0.0117
0.09000225005625141,-0.006999999999999999,0.4644,-9.765500000000001,0.0009,0.0014,0.0115
0.10000250006250157,-9.999999999999999e-05,0.4443,-9.7701,0.0009,0.0015,0.0116
0.11000275006875172,0.0104,0.45779999999999993,-9.7856,0.001,0.002,0.0115
0.12000300007500189,-0.0087,0.468,-9.7776,0.001,0.0021999999999999997,0.0119
0.13000325008125205,-0.0166,0.47089999999999993,-9.7822,0.002,0.002,0.0117
0.1400035000875022,-0.021599999999999998,0.4757,-9.758600000000001,0.0014,0.0015,0.0118
0.15000375009375236,0.0031999999999999997,0.4575,-9.7561,0.0010999999999999998,0.0015,0.0116
0.1600040001000025,0.0092,0.4533,-9.7722,0.0013,0.0019,0.0114
0.17000425010625267,-0.0116,0.447,-9.7805,0.0015999999999999999,0.0021999999999999997,0.0117
0.18000450011250282,-0.0151,0.49529999999999996,-9.7776,0.0023,0.0021,0.0119
0.19000475011875298,-0.025799999999999997,0.47800000000000004,-9.7711,0.0015,0.0015,0.0113
0.20000500012500314,-0.0028,0.46259999999999996,-9.7707,0.00030000000000000003,0.0010999999999999998,0.0116
0.2100052501312533,0.0025,0.4542,-9.7617,-9.999999999999999e-05,0.0015,0.0111
0.22000550013750345,-0.0021,0.451,-9.776,-0.00019999999999999998,0.002,0.0115
0.2300057501437536,0.0019,0.48619999999999997,-9.7968,0.0006000000000000001,0.0021,0.0117
0.24000600015000378,-0.0469,0.466,-9.757399999999999,0.0013,0.0017,0.0112
0.25000625015625394,-0.0071,0.4675,-9.7744,0.00030000000000000003,0.0014,0.0117
0.2600065001625041,0.0006000000000000001,0.45339999999999997,-9.7659,0.0006000000000000001,0.0015999999999999999,0.0114
0.27000675016875425,0.0171,0.46169999999999994,-9.7898,0.0005,0.0021999999999999997,0.0115
0.2800070001750044,-0.0154,0.4632,-9.7812,0.0013,0.0023,0.0116
0.29000725018125456,-0.037599999999999995,0.47309999999999997,-9.767299999999999,0.0024000000000000002,0.0019,0.0114
0.3000075001875047,-0.0132,0.4517,-9.7621,0.0018,0.0015999999999999999,0.0114
0.31000775019375487,-0.0063999999999999994,0.4294,-9.7653,0.0024000000000000002,0.0014,0.0112
0.320008000200005,0.0028,0.43119999999999997,-9.7745,0.0034999999999999996,0.0015999999999999999,0.011
0.3300082502062552,0.0,0.4667,-9.7797,0.0045000000000000005,0.0017,0.0113
0.34000850021250534,-0.0268,0.4713,-9.7676,0.0057,0.0017,0.0109
0.3500087502187555,-0.0317,0.4662,-9.7512,0.0050999999999999995,0.0010999999999999998,0.0111
0.36000900022500565,-0.0066,0.4557,-9.7541,0.0041,0.0012000000000000001,0.0112
0.3700092502312558,0.0155,0.48339999999999994,-9.7797,0.0036,0.0018,0.0111
0.38000950023750596,-0.0127,0.4804,-9.7758,0.0028,0.0023,0.0113
0.3900097502437561,-0.0243,0.4743,-9.7774,0.0036,0.0019,0.0115
0.40001000025000627,-0.027,0.4854,-9.7538,0.0031,0.0015,0.0111
0.4100102502562564,-0.008,0.4513,-9.764899999999999,0.0025,0.0014,0.011
0.4200105002625066,0.0066,0.45919999999999994,-9.769799999999998,0.0036,0.0015,0.0111
0.43001075026875674,-0.0166,0.45849999999999996,-9.7738,0.0036,0.0021,0.0107
0.4400110002750069,-0.011,0.483,-9.7851,0.0042,0.0019,0.0114
0.45001125028125705,-0.0301,0.4863,-9.7801,0.0046,0.0015,0.0107
0.4600115002875072,-0.0218,0.4915,-9.775,0.0036999999999999997,0.001,0.0111
0.47001175029375736,-0.0114,0.4739,-9.7593,0.003,0.0009,0.0109
0.48001200030000757,0.0165,0.4764,-9.766399999999999,0.0028,0.0014,0.0111
0.4900122503062577,-0.0084,0.47869999999999996,-9.7839,0.0026,0.0019,0.0114
0.5000125003125079,-0.0462,0.48929999999999996,-9.7622,0.0041,0.0015999999999999999,0.0113
0.510012750318758,-0.0181,0.49179999999999996,-9.7708,0.0028,0.0012000000000000001,0.0112
