Time [s],ACC X [m/s^2],ACC Y [m/s^2],ACC Z [m/s^2],GYRO X [rad/s],GYRO Y [rad/s],GYRO Z [rad/s]
0.0,0.0006000000000000001,0.5147999999999999,-9.7449,-9.999999999999999e-05,0.0010999999999999998,0.0242
0.010000250006250157,0.030899999999999997,0.47819999999999996,-9.7525,-0.0007,0.0007999999999999999,0.0242
0.020000500012500314,0.0397,0.4784,-9.7736,-0.0006000000000000001,0.0013,0.0239
0.030000750018750473,0.0066,0.47819999999999996,-9.775,-0.0015,0.0019,0.024399999999999998
0.04000100002500063,0.0042,0.49979999999999997,-9.774199999999999,0.0006000000000000001,0.0014,0.0243
0.050001250031250784,0.0025,0.48910000000000003,-9.754,0.0005,0.0010999999999999998,0.024
0.060001500037500946,0.015899999999999997,0.45909999999999995,-9.7346,0.0007,0.0007999999999999999,0.0242
0.0700017500437511,0.0497,0.469,-9.7799,0.0007,0.0014,0.0238
0.08000200005000126,-0.0072,0.47479999999999994,-9.7685,0.0007,0.0017,0.0242
0.09000225005625141,0.0208,0.5091,-9.770299999999999,0.0021,0.0014,0.0243
0.10000250006250157,-0.0123,0.49420000000000003,-9.7538,0.0015,0.0010999999999999998,0.0239
0.11000275006875172,0.029300000000000003,0.4818,-9.7606,0.0009,0.0007,0.0241
0.12000300007500189,0.0277,0.48989999999999995,-9.774099999999999,9.999999999999999e-05,0.0013,0.0238
0.13000325008125205,0.0041,0.47229999999999994,-9.7719,0.0006000000000000001,0.0015,0.024
0.1400035000875022,0.014100000000000001,0.4914,-9.7613,0.0017,0.0013,0.0243
0.15000375009375236,-0.0157,0.5015000000000001,-9.7468,0.0017,0.0010999999999999998,0.024
0.1600040001000025,0.0315,0.47479999999999994,-9.762,0.0010999999999999998,0.0007999999999999999,0.0239
0.17000425010625267,0.030600000000000002,0.4835,-9.774099999999999,0.0012000000000000001,0.0010999999999999998,0.0236
0.18000450011250282,0.0087,0.4922,-9.778,0.00019999999999999998,0.0014,0.0238
0.19000475011875298,0.0018,0.5099,-9.7552,0.0007999999999999999,0.0010999999999999998,0.0241
0.20000500012500314,-0.018699999999999998,0.5024,-9.746699999999999,0.0006000000000000001,0.0007,0.0237
