Time [s],Longitude [rad],Latitude [rad],Altitude [m],V North [m/s],V East [m/s],V Down [m/s],Roll [rad],Pitch [rad],Yaw [rad]
0.0,0.6090204138340172,0.573372684675648,-15.019743,-0.002938,2.049684,-0.012921,0.055745816308698876,0.0019896753472736783,1.7378417720499815
1.0025062656641603,0.6090207976319196,0.5733726813595224,-15.015198,-0.053999,2.047484,0.003562,0.05527457741066039,-0.00031415926535882654,1.7619098275283982
2.0050125313283207,0.6090211814298222,0.5733726696658165,-15.024001,-0.108849,2.043323,0.01102,0.05300564938306778,-0.0005235987755982663,1.7847911812885064
3.007518796992481,0.6090215633078625,0.5733726481982666,-15.032573,-0.163959,2.038374,0.005619,0.05618214862169747,-6.981317007981325e-05,1.8070615999972466
4.010025062656641,0.6090219441387053,0.5733726174804717,-15.032977,-0.214411,2.037046,-0.003496,0.06063273821428301,0.0012391837689160745,1.828598840793809
5.012531328320802,0.6090223265403444,0.5733725801304258,-15.028145,-0.251042,2.038733,-0.00352,0.057683131778412604,0.001919862177193865,1.8483909268713024
6.015037593984962,0.6090227091165165,0.5733725371953261,-15.027547,-0.284658,2.037015,0.001858,0.0555538300909795,0.0028099800957108734,1.8682177624542027
7.017543859649122,0.6090230916926885,0.5733724897223705,-15.030632,-0.321367,2.028391,0.001627,0.053651421206305686,0.003560471674068477,1.8872942460850857
8.020050125313283,0.6090234714763337,0.5733724363152953,-15.030818,-0.36494,2.017234,-0.001446,0.05450663253978292,0.0024085543677523358,1.9062660797740192
9.022556390977442,0.609023848816518,0.5733723750542387,-15.024626,-0.414544,2.012218,-0.010017,0.05663593422721599,0.002460914245312029,1.9254297775076246
10.025062656641603,0.6090242256331035,0.5733723055901344,-15.009099,-0.463243,2.01323,-0.019004,0.05614724203665758,0.002303834612632505,1.9442968216282681
11.027568922305765,0.6090246031478207,0.5733722296683119,-14.989559,-0.501831,2.011989,-0.016915,0.05522221753310058,0.0005759586531581817,1.9631462728300517
12.030075187969924,0.6090249799644063,0.5733721483359688,-14.978917,-0.532698,2.002142,-0.003822,0.055065137900421085,-0.0010646508437164304,1.9817166284311492
13.032581453634084,0.6090253527667344,0.5733720619421708,-14.985454,-0.563661,1.981932,0.014138,0.05600761569649804,-0.0026354471705114513,2.001089783128286
14.035087719298245,0.6090257220784042,0.5733719703123851,-15.005229,-0.602523,1.956397,0.021763,0.058398716771730266,-0.002129301687433083,2.0212832076672753
15.037593984962406,0.6090260854559544,0.5733718723994141,-15.021024,-0.647451,1.934946,0.007985,0.06351253148007364,-0.0009773843811167193,2.0421225785624277
16.040100250626566,0.6090264456919121,0.5733717668069943,-15.020021,-0.699177,1.925494,-0.009353,0.06428047635095116,-0.0008726646259971105,2.061914385387241
17.042606516290725,0.6090268061024027,0.5733716526624613,-15.002364,-0.750948,1.926503,-0.023483,0.06141813637768046,-0.0015882496193146967,2.0804848806146783
18.045112781954884,0.609027166861959,0.5733715285695514,-14.97579,-0.796979,1.92763,-0.026978,0.05576326960121883,-0.0027750735106708557,2.098077729661611
19.047619047619047,0.6090275293668447,0.5733713988915881,-14.954807,-0.828119,1.917572,-0.012108,0.052761303287788594,-0.005131268000863276,2.1147107523397017
20.050125313283207,0.6090278883810717,0.5733712655484332,-14.960281,-0.847852,1.892868,0.020713,0.049183378321200205,-0.006894050545377617,2.131640480990632
21.052631578947366,0.6090282409375807,0.5733711295872844,-14.994276,-0.86883,1.857894,0.039631,0.05246459731494955,-0.005427973973702205,2.149373008737602
22.05513784461153,0.609028585465575,0.5733709913572077,-15.034383,-0.899624,1.822297,0.033251,0.05881759579220892,-0.0020769418098731673,2.1689381845590434
23.05764411027569,0.6090289233613182,0.5733708480656761,-15.055043,-0.945267,1.797863,0.005192,0.0685739863108572,0.0017976891295541364,2.1890268020764507
24.06015037593985,0.6090292584645346,0.573370696396564,-15.041753,-0.999371,1.790114,-0.029361,0.07213445798492563,0.0027925268031909756,2.2091678841911726
25.062656641604008,0.6090295949640144,0.5733705344300094,-14.9995,-1.052684,1.792164,-0.048929,0.0642979296434711,0.00020943951023943974,2.2291694272321974
26.065162907268167,0.60902993181256,0.5733703646094733,-14.951029,-1.091258,1.785878,-0.042142,0.05492551156026154,-0.004188790204786352,2.248804381317134
27.06766917293233,0.6090302660431117,0.5733701888548176,-14.925753,-1.118285,1.760614,-0.005287,0.05021312257987687,-0.009773843811168081,2.2687535819338915
28.07017543859649,0.6090305939904782,0.5733700099585692,-14.943893,-1.140967,1.715098,0.036647,0.051260320131073456,-0.011397000015523018,2.2882487351457432
29.07268170426065,0.6090309102441387,0.5733698279207283,-14.993782,-1.171914,1.659058,0.05306,0.056950093492574974,-0.008499753457212211,2.3076567789746276
30.075187969924812,0.6090312168984883,0.5733696411704983,-15.041019,-1.213646,1.613936,0.032884,0.0658338193852261,-0.002949606435870278,2.3261050313412555
