Time [s],DVL X [m/s],DVL Y [m/s],DVL Z [m/s]
0.0,2.0287044790970006,-0.36463704319688794,0.027264739158813937
1.0025062656641603,2.0358961829235964,-0.3587579969049573,0.03030803338840569
2.0050125313283207,2.0365070042484312,-0.35078500943425994,0.025183534964049643
3.007518796992481,2.044413933279661,-0.34851823988423597,0.01798403427982335
4.010025062656641,2.043723113496697,-0.35214081432249966,0.024131664999596965
5.012531328320802,2.0408681826361907,-0.355066330284971,0.03131228058149904
6.015037593984962,2.038630379129284,-0.35292066791497595,0.022102078332988797
7.017543859649122,2.037155873052833,-0.3529368770501894,0.019035624665567057
8.020050125313283,2.045666477867815,-0.34269462244205406,0.008759666499763875
9.022556390977442,2.0498280197989085,-0.3310587314280247,-0.0004762505129308785
10.025062656641603,2.0643599424245505,-0.33811959488216664,0.0004948319162810162
11.027568922305765,2.0506764138364146,-0.34334000419331684,0.01693199511440394
12.030075187969924,2.040613925133909,-0.3463489535190175,0.03335589635824097
13.032581453634084,2.033257917038867,-0.34063332181169176,0.03645212940694437
14.035087719298245,2.03511452133342,-0.32106165926092767,0.01800769711715934
15.037593984962406,2.055259502040591,-0.3222624730059867,-0.0035721473831467985
16.040100250626566,2.0695247576804467,-0.31194784455470664,-0.013868839834687395
17.042606516290725,2.084655872652835,-0.3095904297921104,-0.018021602930441534
18.045112781954884,2.072489216799416,-0.3162438109663021,0.00455226807777008
19.047619047619047,2.051677510292606,-0.32589009498832694,0.03637363608483152
20.050125313283207,2.03141864998519,-0.323230103666593,0.052831478902555205
21.052631578947366,2.0298087828113616,-0.31455624622118283,0.04669116313711345
22.05513784461153,2.032448263536411,-0.3058389716594978,0.013914610561860922
23.05764411027569,2.058244167912277,-0.29684726521735405,-0.024068431795083937
24.06015037593985,2.0835083586985945,-0.30160843981591823,-0.04361461537026174
25.062656641604008,2.082130113785226,-0.30596596450480795,-0.03644118456314516
26.065162907268167,2.0715708531510835,-0.31694475154916957,0.005578930392609267
27.06766917293233,2.0409293564002864,-0.2854418064782221,0.04970934628378067
28.07017543859649,2.0247965325548947,-0.2668020802195486,0.06409728222940077
29.07268170426065,2.019339737499261,-0.2458757163673197,0.03442199942291423
30.075187969924812,2.036504213360571,-0.24423133459705143,-0.012737551200476246
31.07769423558897,2.0719985737797724,-0.2561163460620137,-0.03846245426947816
32.08020050125313,2.077218112268255,-0.268360107118856,-0.036430822868312375
33.08270676691729,2.0686202518424825,-0.2670054231782117,-0.004662518907919742
34.08521303258145,2.051816330387311,-0.24475810365773926,0.02508408331624078
35.08771929824561,2.032958567773014,-0.23484713297324628,0.041532677611011315
36.09022556390977,2.0313851813453554,-0.22473331188703696,0.03744184931036049
37.092731829573935,2.027683716799799,-0.22261076960265727,0.019027110418130475
38.095238095238095,2.03572414116315,-0.23193220536342044,0.004666189646285841
39.097744360902254,2.045952102688182,-0.2376064110674178,0.001558108297417234
40.100250626566414,2.0393496829379654,-0.2239331147263453,0.011818396286122444
41.10275689223057,2.0298861826435246,-0.21898304185614947,0.005709722963962145
42.10526315789473,2.019687356510913,-0.20897384363226518,0.007793514323897338
43.10776942355889,2.0167671180077718,-0.20611882480997132,0.0006367099665657319
44.11027568922306,2.0189887222576335,-0.20681711576307296,0.0067715597855760815
45.11278195488722,2.0240394952662384,-0.1987929815812557,0.018014410965225353
46.11528822055138,2.0075836381583194,-0.21130076065049017,0.024222933462485028
47.11779448621554,2.006092890726957,-0.2055293264797684,0.02320399003475731
48.1203007518797,1.992077534640944,-0.18180379281879333,0.025298472138812315
49.122807017543856,1.9991811419852936,-0.17013790367838397,0.01810146003232094
50.125313283208015,2.0027661822062535,-0.17371934236933173,-0.0013662381756614035
51.127819548872175,2.009342151322587,-0.1801611026666782,-0.00958136802567357
52.130325814536334,2.000713849764235,-0.1802660048782336,-0.001356722820915198
53.1328320802005,1.984824865324576,-0.17755446227400112,0.01815763866445479
54.13533834586466,1.9754434813204784,-0.17548989625427117,0.03457659728910096
55.13784461152882,1.9817871228817594,-0.16310590958844468,0.028405265909032435
56.14035087719298,1.973033582802659,-0.160313843645,0.023317504726445337
57.14285714285714,1.9640823614649232,-0.140145765228956,0.02129781079736697
58.1453634085213,1.9623859878741272,-0.12568343057074693,0.01208423354016571
59.14786967418546,1.9593554969824487,-0.11703337780991699,0.0008302481931736079
60.150375939849624,1.9644061015104677,-0.12059590069473108,-0.01249994136274529
61.152882205513784,1.945665341433166,-0.12805995691119054,-0.012427205384335466
62.15538847117794,1.943114635231067,-0.1556001325955258,0.000900965088258561
63.1578947368421,1.9372404105924232,-0.14407433733729655,0.029589218129531837
64.16040100250626,1.9224645159567681,-0.11673282671018842,0.04192366511120748
65.16290726817043,1.9205260246512386,-0.08489664147338152,0.031682294059141386
66.16541353383458,1.9037302122348652,-0.08437870374552646,0.0020533191227035718
67.16791979949875,1.9160356629934474,-0.09219918760921904,-0.01744313806227819
68.1704260651629,1.9060156778179278,-0.109696181769175,-0.033781712279413394
69.17293233082707,1.9134624742033421,-0.12552577994720293,-0.014352390646470262
70.17543859649122,1.9018913683925753,-0.11696704591868275,0.022544220365180695
71.17794486215539,1.893503002487166,-0.08013736934497215,0.04201604898790728
72.18045112781954,1.8778768670820882,-0.05209541777425231,0.022616287690211526
73.1829573934837,1.8741347017711714,-0.05576467529650851,-0.01012783333969454
74.18546365914787,1.867699159695195,-0.07249091074762232,-0.022383112358233488
75.18796992481202,1.8683750253844589,-0.06741232193728564,-0.012149963318685546
76.19047619047619,1.8647358611370028,-0.0667291570907595,-0.007018379413836293
77.19298245614034,1.8500839184006748,-0.05387200698854425,-0.0028725403792776998
78.19548872180451,1.8435683838934476,-0.05322374098958239,0.006364936022842149
79.19799498746866,1.8432988033377862,-0.03295911387746463,0.003289449178318655
80.20050125313283,1.8358961666478972,-0.0243623285235595,-0.0028269871710918976
81.203007518797,1.8263925351014603,-0.022303148143453716,-0.00381469036120153
82.20551378446115,1.8225205458233742,-0.0013579909317230827,0.0002882833660214719
83.20802005012531,1.813105769612485,-0.005091227277783369,-0.005817224744146831
84.21052631578947,1.8088190043760604,-0.01238070772761071,-0.010916113601473371
85.21303258145363,1.795652363519401,-0.0009577998825157896,-0.010869520531009048
86.21553884711778,1.7913817624743613,-0.0039009887649917845,0.002452485658607363
87.21804511278195,1.7832281553118734,0.01265005212297764,0.008619819098967954
88.22055137844612,1.777222113523619,0.02705070413601019,-0.0015964865756526016
89.22305764411027,1.7728407884317692,0.02699598759035187,-0.011814012427793055
90.22556390977444,1.7691788885507878,0.02912246440978643,-0.014871791785116715
91.22807017543859,1.7620287511660284,0.02035256495254117,-0.013818431500656442
92.23057644110276,1.7474104815806557,0.03755081982048508,0.003631201298534605
93.23308270676691,1.7576207538361621,-0.1555692598110779,-0.012731199520635521
94.23558897243107,1.675189089895155,-0.5509723837915727,0.09412757827689654
95.23809523809523,1.5508476126292334,-0.6487465999100747,0.008652606157914518
96.2406015037594,1.4723640279931698,-0.5621162292457379,0.004831292609745107
97.24310776942356,1.433145783837474,-0.488037571943617,0.011100283250922618
98.24561403508771,1.4379891110732683,-0.3967817304442079,0.0458555692736523
99.24812030075188,1.4853507405768716,-0.3513379616560978,0.0784177946137024
100.25062656641603,1.5319050077224017,-0.37394771886089345,0.06494314713472132
101.2531328320802,1.5518182445930386,-0.4164216370758601,0.028033232764701273
102.25563909774435,1.5540338901115105,-0.42581553206210054,0.004486245039644662
103.25814536340852,1.578073900983358,-0.42624497037484976,0.04226691916037727
104.26065162907267,1.6250538802855168,-0.4633155628994572,0.09327703875093733
105.26315789473684,1.6628062614879646,-0.5316263151512874,0.09724809230561789
106.265664160401,1.6766282843084863,-0.6081970357063815,0.06139239403013213
107.26817042606515,1.6942682650194918,-0.5855580568350816,0.01321236229311262
108.27067669172932,1.7840781499742424,-0.40714944451909263,0.01794324433534795
109.27318295739347,1.9161721230431041,-0.247046945340663,0.04708469882382062
110.27568922305764,2.035293752870643,-0.16021388500287415,0.045588704971955975
111.27819548872179,1.9700090327609519,0.27546722321177924,0.034459107986857515
112.28070175438596,1.9369587522608624,0.6492714771260096,-0.05866396975701324
113.28320802005013,1.8470492010706687,0.8617570319003373,-0.013344863863095933
114.28571428571428,1.7520453665275966,0.9402764787612086,-0.021196674659045057
115.28822055137844,1.659608927351078,0.9790123536234872,-0.04747454268557354
116.2907268170426,1.5777393468299474,0.9932707861895135,-0.034886383763226864
117.29323308270676,1.4953624063509254,0.9821699884472613,-0.03866856723329245
118.29573934837092,1.410116645716749,0.9724847173649738,-0.02913021313191179
119.29824561403508,1.3668814431994705,0.9691052717502622,0.0037940800970567142
120.30075187969925,1.3110319666336196,0.9735139656955085,-0.014424500912935415
121.3032581453634,1.254837014213656,0.952596561794644,-0.017278817042255507
122.30576441102757,1.1965483969563546,0.9106307495308906,-0.0590248171533469
123.30827067669172,1.174227456216076,0.8524523130920277,-0.01899556636098065
124.31077694235589,1.2673970008880562,0.5726714349227409,-0.021319460816104262
125.31328320802004,1.38068980456137,0.2988868570739493,-0.02986395489117302
126.3157894736842,1.5160143114648008,0.18683358688925872,-0.02420123379084821
127.31829573934836,1.6448304891789631,0.13842009526612475,-0.00317206034132626
128.32080200501252,1.7599790787220446,0.14197459358287984,0.001511510727330952
129.32330827067668,1.8632605120030439,0.16565833693305984,-0.007075679170725949
130.32581453634086,1.9531772098556606,0.15949759019131698,-0.007413305984446211
131.328320802005,2.0249759410581323,0.1523924492200391,-0.007682310619205964
132.33082706766916,2.0830529737698225,0.14729930682521714,-0.0038040525113316364
133.33333333333331,2.146280996783767,0.13575005428331885,0.019513654525843693
134.3358395989975,2.2042405764919355,0.14224312967214905,0.0428463606922404
135.33834586466165,2.2011171437987387,0.15958375621297716,0.028517353037047007
136.3408521303258,2.065156044472518,0.6844285917738563,0.005335238614946784
137.34335839598998,1.8455411553583723,0.9171512277897489,-0.08197064995619023
138.34586466165413,1.7505924616110833,0.7567058730873101,-0.03650864157455213
139.34837092731829,1.727744249656691,0.6043546782339925,-0.052767327968402965
140.35087719298244,1.7584456681487697,0.47873263780742187,0.0004041877955785772
141.35338345864662,1.782745707100234,0.39502514459008276,0.02901034379785259
142.35588972431077,1.8214724790409846,0.30568743949959787,0.0268403649466506
143.35839598997492,1.8660000059463602,0.20627299162878146,-0.009145018408703198
144.36090225563908,1.954667645474665,0.10665725765722374,-0.049393935807640316
145.36340852130326,2.0520762265970207,0.012947470547442275,-0.062026236293652184
146.3659147869674,2.121127449094231,-0.060092061910952545,-0.03768786056929798
147.36842105263156,2.109452433306237,-0.10150582723354011,-0.0038353604820701866
148.37092731829574,2.093939006225454,-0.12486038943002842,0.02900173072314439
149.3734335839599,2.084160103432121,-0.14670251095170805,0.04850467874621822
150.37593984962405,2.0777287697213507,-0.1547490773889987,0.042386079701422406
151.3784461152882,2.0914750561452453,-0.16111015865638217,0.01468373215357017
152.38095238095238,2.106003951686582,-0.17398044018601086,-0.01609282958904535
153.38345864661653,2.110533944450282,-0.19131167150618467,-0.025323300567682012
154.38596491228068,2.1092899165895673,-0.20436677985907684,-0.023267059926120534
155.38847117794487,2.109472076423077,-0.21015422966637,0.0043880162539068355
156.39097744360902,2.0977676908357683,-0.19290723282436523,0.02695967729060216
157.39348370927317,2.09463799524172,-0.17121306189301055,0.03618368407126794
158.39598997493732,2.0923175403308467,-0.16038142172851974,0.024923429262712654
159.3984962406015,2.088729354055941,-0.16694475256539892,0.013672663929534291
160.40100250626566,2.094696565569278,-0.1842613602186638,-0.0006842708804443837
161.4035087719298,2.1034352943916463,-0.18560628280640742,0.003380147380769727
162.406015037594,2.1113507045703725,-0.18189304444840884,-0.0027967692933653244
163.40852130325814,2.106331501207478,-0.18702175787267208,-0.0017524349533687973
164.4110275689223,2.1099047390793864,-0.1819098794463824,-0.0007422938416450041
165.41353383458645,2.116351324285444,-0.17531185041735128,0.0033286248646302035
166.41604010025063,2.116369175615562,-0.17530931392568466,0.010497608118636525
167.41854636591478,2.111432889864564,-0.1876755274523157,0.01768863148101416
168.42105263157893,2.110055151936582,-0.19637920539668563,0.018720192163906
169.4235588972431,2.1071516921869433,-0.19930902458902283,0.01565891873893379
170.42606516290726,2.1119284561817033,-0.18258979896534594,0.006418305053525865
171.42857142857142,2.1184955582511473,-0.19047780234202172,-0.0017974000981370356
172.43107769423557,2.130775121186094,-0.19250045693249837,-0.004916210854549538
173.43358395989975,2.1336447540109313,-0.19391248284693907,-0.009022686504978068
174.4360902255639,2.1373089538700305,-0.19603660897647907,0.001205134845553
175.43859649122805,2.133822759384796,-0.20982996823588712,0.009414079805291695
176.44110275689223,2.1409022440302747,-0.1981521744912226,0.015528250755756482
177.4436090225564,2.130058984490918,-0.20189782398469883,0.01761819487801947
178.44611528822054,2.1335763607583913,-0.19533646507330912,0.01760314732200261
179.4486215538847,2.12608868972679,-0.17804386044427156,0.01557770868647138
180.45112781954887,2.1361294416422947,-0.17792250915087898,0.00222769262524949
181.45363408521303,2.1467182279648562,-0.1640403473914099,-0.020344180006392504
182.45614035087718,2.1635865620604746,-0.19207809896206174,-0.03883037825538395
183.45864661654133,2.163758238061027,-0.20075979569119137,-0.01937353821764268
184.4611528822055,2.1581037264321137,-0.20660625788403994,0.01546262936815929
185.46365914786966,2.122524247027764,-0.18892031297903575,0.04938134296600384
186.46616541353382,2.1122504263100477,-0.17890469493517086,0.049416400912798995
187.468671679198,2.1249126730850425,-0.15703793681664688,0.020693500258528376
188.47117794486215,2.137917213703402,-0.1684790564536234,-0.026451813249367993
189.4736842105263,2.1706317815688365,-0.18619531893702204,-0.04909662753425817
